,link,cat,title,pub_date,short_desc,full_text
305,https://www.kommersant.ru/doc/4995387,Политика,"В Москве на выборах онлайн проголосовали более 1,7 млн человек","Sun, 19 Sep 2021 08:20:00 +0300","Свыше 1,7 млн человек приняли участие в онлайн-голосовании на выборах депутатов в Госдуму VIII созыва в Москве за два дня. Об этом свидетельствуют данные оперативного штаба по наблюдению за голосованием, передает ТАСС. «Граждан в реестре — более 2 млн. Проголосовали более 1,7 млн»,— свидетельствуют данные информационных экранов оперштаба.В России с 17 по 19 сентября проходят выборы в Госдуму, а в Москве проводятся довыборы депутатов Мосгордумы в двух округах и выборы муниципальных депутатов в районе Щукино. На всех этих выборах можно проголосовать в формате онлайн. Для этого жителям столицы необходимо зарегистрироваться через портал mos.ru. Голосовать онлайн в Москве смогут жители с постоянной регистрацией в столице, а также с полной учетной записью на портале mos.ru.О том, как прошел первый день голосования — в материале “Ъ” «Все пошло как по енотам».","Свыше 1,7 млн человек приняли участие в онлайн-голосовании на выборах депутатов в Госдуму VIII созыва в Москве за два дня. Об этом свидетельствуют данные оперативного штаба по наблюдению за голосованием, передает ТАСС. 
«Граждан в реестре — более 2 млн. Проголосовали более 1,7 млн»,— свидетельствуют данные информационных экранов оперштаба.
В России с 17 по 19 сентября проходят выборы в Госдуму, а в Москве проводятся довыборы депутатов Мосгордумы в двух округах и выборы муниципальных депутатов в районе Щукино. На всех этих выборах можно проголосовать в формате онлайн. Для этого жителям столицы необходимо зарегистрироваться через портал mos.ru. Голосовать онлайн в Москве смогут жители с постоянной регистрацией в столице, а также с полной учетной записью на портале mos.ru.
О том, как прошел первый день голосования — в материале “Ъ” «Все пошло как по енотам»."
306,https://www.kommersant.ru/doc/4995385,Новости,Главные анонсы 20–26 сентября // Важнейшие события предстоящей недели,"Sun, 19 Sep 2021 08:01:00 +0300","20 сентября, понедельникВ Москве в онлайн-режиме пройдет встреча президента России Владимира Путина с главой ЦИКа Эллой Памфиловой, посвященная прошедшим выборам.В Вене (Австрия) начнется генеральная конференция Международного агентства по атомной энергии. В Канаде запланированы парламентские выборы. На Украине начнутся совместные американо-украинские военные учения Rapid Trident.21 сентября, вторникРоссия возобновляет авиасообщение с Испанией, Ираком, Кенией и Словакией, снимает все ограничения на авиаперелеты в Белоруссию.В Милане (Италия) стартует неделя женской моды Milan Fashion Week. 22 сентября, средаВ Москве Совет федерации проведет заседание, открывающее осеннюю сессию.В России пройдет акция «На работу на велосипеде».США проведут виртуальный международный саммит, посвященный вопросам борьбы с коронавирусом. 23 сентября, четвергВо Владимире областной суд рассмотрит жалобу Алексея Навального на решение Петушинского райсуда, отказавшего в снятии его с учета…","20 сентября, понедельник
В Москве в онлайн-режиме пройдет встреча президента России Владимира Путина с главой ЦИКа Эллой Памфиловой, посвященная прошедшим выборам.
В Вене (Австрия) начнется генеральная конференция Международного агентства по атомной энергии. 
В Канаде запланированы парламентские выборы. 
На Украине начнутся совместные американо-украинские военные учения Rapid Trident.
21 сентября, вторник
Россия возобновляет авиасообщение с Испанией, Ираком, Кенией и Словакией, снимает все ограничения на авиаперелеты в Белоруссию.
В Милане (Италия) стартует неделя женской моды Milan Fashion Week. 
22 сентября, среда
В Москве Совет федерации проведет заседание, открывающее осеннюю сессию.
В России пройдет акция «На работу на велосипеде».
США проведут виртуальный международный саммит, посвященный вопросам борьбы с коронавирусом. 
23 сентября, четверг
Во Владимире областной суд рассмотрит жалобу Алексея Навального на решение Петушинского райсуда, отказавшего в снятии его с учета как склонного к побегу.
Матчами в Минске и Казани стартует регулярный чемпионат баскетбольной Единой лиги ВТБ. 
24 сентября, пятница
В Москве пройдет заседание Экономического совета СНГ. 
В Нидерландах Верховный суд рассмотрит кассацию России на решение апелляционного суда Гааги о взыскании в пользу экс-акционеров ЮКОСа более $50 млрд. 
В Вашингтоне президент США Джо Байден проведет саммит с участием лидеров стран-участниц Четырехстороннего диалога по безопасности (США, Индия, Австралия и Япония).
В Базеле (Швейцария) начнется международная выставка современного искусства Art Basel. 
25 сентября, суббота
В Нью-Йорке запланировано выступление главы МИД России Сергея Лаврова в рамках недели высокого уровня сессии Генассамблеи ООН.
В Лондоне пройдет боксерский поединок Александра Усика (Украина) с Энтони Джошуа (Великобритания).
26 сентября, воскресенье
В Германии пройдут парламентские выборы. 
В Сочи пройдет Гран-при России «Формулы-1»."
307,https://www.kommersant.ru/doc/4995382,Мир,Постпред РФ при ЕС назвал доклад Европарламента вмешательством в дела России,"Sun, 19 Sep 2021 07:53:00 +0300","Постпред России при Евросоюзе Владимир Чижов отреагировал на принятый Европарламентом доклад по России. По его мнению, документ нужно будет цитировать в учебниках как «классический образец вмешательства».«Вмешательство в избирательный процесс, вмешательство в политическую жизнь и, помимо охаивания нынешних российских властей, там прописано, какой должна быть российская власть, каким должен быть российский парламент, прописаны конкретные указания России, как ей надо поменять свое избирательное законодательство и так далее»,— сказал господин Чижов (цитата по «РИА Новости»). Постпред обратил внимание, что доклад не представляет официальную позицию ЕС.Владимир Чижов утверждает, что резолюция Европарламента «полна откровенных глупостей, вплоть до фактологических ошибок». В качестве примера он приводит обвинения в сторону Москвы в развале системы контроля над вооружениями. «Словно это Россия разорвала Договор о ракетах средней и меньшей дальности, словно это Россия первой вышла из Договора по открытому небу»,—…","Постпред России при Евросоюзе Владимир Чижов отреагировал на принятый Европарламентом доклад по России. По его мнению, документ нужно будет цитировать в учебниках как «классический образец вмешательства».
«Вмешательство в избирательный процесс, вмешательство в политическую жизнь и, помимо охаивания нынешних российских властей, там прописано, какой должна быть российская власть, каким должен быть российский парламент, прописаны конкретные указания России, как ей надо поменять свое избирательное законодательство и так далее»,— сказал господин Чижов (цитата по «РИА Новости»). Постпред обратил внимание, что доклад не представляет официальную позицию ЕС.
Владимир Чижов утверждает, что резолюция Европарламента «полна откровенных глупостей, вплоть до фактологических ошибок». В качестве примера он приводит обвинения в сторону Москвы в развале системы контроля над вооружениями. «Словно это Россия разорвала Договор о ракетах средней и меньшей дальности, словно это Россия первой вышла из Договора по открытому небу»,— добавил он.
Европарламент в среду проголосовал по новому докладу по России, в котором ее внешняя политика названа «агрессивной и ревизионистской». Депутаты считают Кремль «главной угрозой безопасности Европы» и предлагают наложить санкции на вооруженные силы, спецслужбы и нефтегазовый сектор России, а также исключить ее из системы SWIFT.
Подробнее — в материале “Ъ” «Евросоюз и Россия перешли на ""сильную лексику""»."
308,https://www.kommersant.ru/doc/4995380,Бизнес,Google Docs заблокировал списки «Умного голосования»,"Sun, 19 Sep 2021 07:27:00 +0300","Списки «Умного голосования» заблокированы в Google Docs. При попытке открыть документы появляется уведомление, что они нарушают условия использования сервиса. Команда Алексея Навального создала копии документов, они пока не блокируются в Google Docs.Google накануне перенаправил команде оппозиционера сообщение Роскомнадзора о том, что ссылки на файлы «Умного голосования» были добавлены в список запрещенных материалов. Корпорация сообщала, что должна будет заблокировать доступ к файлам.Роскомнадзор 6 сентября заблокировал сайт «Умного голосования», поскольку считает его продолжением работы Фонда борьбы с коррупцией (ликвидированный иноагент, организация признана экстремистской, ее деятельность запрещена). К первому дню голосования в России Apple и Google удалили из своих магазинов приложение «Навальный», в котором можно было посмотреть кандидатов «Умного голосования». Telegram заблокировал бот проекта, объяснив это запретом агитации в «дни тишины». YouTube ограничил доступ к видео с рекомендациями «Умного…","Списки «Умного голосования» заблокированы в Google Docs. При попытке открыть документы появляется уведомление, что они нарушают условия использования сервиса. Команда Алексея Навального создала копии документов, они пока не блокируются в Google Docs.
Google накануне перенаправил команде оппозиционера сообщение Роскомнадзора о том, что ссылки на файлы «Умного голосования» были добавлены в список запрещенных материалов. Корпорация сообщала, что должна будет заблокировать доступ к файлам.
Роскомнадзор 6 сентября заблокировал сайт «Умного голосования», поскольку считает его продолжением работы Фонда борьбы с коррупцией (ликвидированный иноагент, организация признана экстремистской, ее деятельность запрещена). К первому дню голосования в России Apple и Google удалили из своих магазинов приложение «Навальный», в котором можно было посмотреть кандидатов «Умного голосования». Telegram заблокировал бот проекта, объяснив это запретом агитации в «дни тишины». YouTube ограничил доступ к видео с рекомендациями «Умного голосования»."
309,https://www.kommersant.ru/doc/4995378,Новости,Главные новости к утру 19 сентября,"Sun, 19 Sep 2021 07:04:00 +0300","В России проходит основной день голосования. По итогам двух дополнительных дней — 17 и 18 сентября — явка на выборах в Госдуму составила 31,51%.Россия и Франция создадут рабочую группу по спору о шампанском. Новый российский закон разрешает называть шампанским только российское вино.Crew Dragon c непрофессиональным экипажем приводнился в Атлантике. Это первая в истории миссия без профессиональных астронавтов.МИД Франции опроверг обсуждение с США планов по подлодкам. Ведомство заявило, что создание альянса AUKUS будет учитываться при разработке новой стратегической концепции НАТО.Фильм «Белфаст» победил на кинофестивале в Торонто. Он получил приз зрительских симпатий. Девять предыдущих победителей премии были номинированы на «Оскар».Российская теннисистка Анна Калинская и Тереза Михаликова из Словакии вышли в финал турнира WTA 250 в Портороже в парном разряде. Они сыграют с Александрой Крунич (Сербия) и Лесли Керкхове (Нидерланды).","В России проходит основной день голосования. По итогам двух дополнительных дней — 17 и 18 сентября — явка на выборах в Госдуму составила 31,51%.


Россия и Франция создадут рабочую группу по спору о шампанском. Новый российский закон разрешает называть шампанским только российское вино.

Crew Dragon c непрофессиональным экипажем приводнился в Атлантике. Это первая в истории миссия без профессиональных астронавтов.


МИД Франции опроверг обсуждение с США планов по подлодкам. Ведомство заявило, что создание альянса AUKUS будет учитываться при разработке новой стратегической концепции НАТО.

Фильм «Белфаст» победил на кинофестивале в Торонто. Он получил приз зрительских симпатий. Девять предыдущих победителей премии были номинированы на «Оскар».
Российская теннисистка Анна Калинская и Тереза Михаликова из Словакии вышли в финал турнира WTA 250 в Портороже в парном разряде. Они сыграют с Александрой Крунич (Сербия) и Лесли Керкхове (Нидерланды)."
310,https://www.kommersant.ru/doc/4995377,Политика,«Голос» принял приглашение Памфиловой выступить в ЦИКе,"Sun, 19 Sep 2021 06:52:00 +0300","Движение «Голос» (внесено в реестр иноагентов) готово взаимодействовать с Центризбиркомом, сообщил его сопредседатель Григорий Мельконьянц. Так он ответил на приглашение Эллы Памфиловой выступить в ЦИКе.«Мы при любых возможностях стараемся осуществлять взаимодействие с Центризбиркомом. Если есть запрос на получение от нас достоверной информации, нашей оценки избирательного процесса, то мы, конечно, эту оценку, информацию предоставим»,— сказал господин Мельконьянц «Дождю» (признан СМИ-иноагентом). Ранее другой сопредседатель движения Станислав Андрейчук заявил, что в России могут возникнуть фальсификации, потому что для них, по его мнению, были созданы условия. В ответ госпожа Памфилова сообщила, что официально направит «Голосу» приглашение, чтобы они высказали свою позицию. По ее мнению, движение не ущемлено в правах. Глава ЦИК назвала деятельность «Голоса» «абсолютно целенаправленной, спланированной, хорошо финансируемой из-за рубежа кампанией».В России 17–19 сентября проходят выборы в Госдуму. По…","Движение «Голос» (внесено в реестр иноагентов) готово взаимодействовать с Центризбиркомом, сообщил его сопредседатель Григорий Мельконьянц. Так он ответил на приглашение Эллы Памфиловой выступить в ЦИКе.
«Мы при любых возможностях стараемся осуществлять взаимодействие с Центризбиркомом. Если есть запрос на получение от нас достоверной информации, нашей оценки избирательного процесса, то мы, конечно, эту оценку, информацию предоставим»,— сказал господин Мельконьянц «Дождю» (признан СМИ-иноагентом). 
Ранее другой сопредседатель движения Станислав Андрейчук заявил, что в России могут возникнуть фальсификации, потому что для них, по его мнению, были созданы условия. В ответ госпожа Памфилова сообщила, что официально направит «Голосу» приглашение, чтобы они высказали свою позицию. По ее мнению, движение не ущемлено в правах. Глава ЦИК назвала деятельность «Голоса» «абсолютно целенаправленной, спланированной, хорошо финансируемой из-за рубежа кампанией».
В России 17–19 сентября проходят выборы в Госдуму. По итогам двух дней явка составила 31,51% без учета дистанционного голосования. Помимо выборов в Госдуму в ряде субъектов проходят региональные и муниципальные выборы. Также россияне избирают глав девяти регионов.
Как проходят выборы — в материале “Ъ” «Все пошло как по енотам»."
311,https://www.kommersant.ru/doc/4995376,Происшествия,"МЧС возобновило поиски гидросамолета, упавшего в болото в ХМАО","Sun, 19 Sep 2021 06:28:00 +0300","В Ханты-Мансийском автономном округе возобновлены поиски упавшего в болото гидросамолета, сообщило МЧС РФ. Спасатели задействовали девять человек, два болотохода и КамАЗ с прицепом, передает «Интерфакс».Гидросамолет потерпел крушение около трех дней назад у озера Глубокое — в 85 км от центра Советского района. МЧС сообщило о его пропаже 18 сентября. На борту находилось два человека. Самолет принадлежит предпринимателю. Предварительно, он летел на самолете вместе с женой.","В Ханты-Мансийском автономном округе возобновлены поиски упавшего в болото гидросамолета, сообщило МЧС РФ. Спасатели задействовали девять человек, два болотохода и КамАЗ с прицепом, передает «Интерфакс».
Гидросамолет потерпел крушение около трех дней назад у озера Глубокое — в 85 км от центра Советского района. МЧС сообщило о его пропаже 18 сентября. На борту находилось два человека. Самолет принадлежит предпринимателю. Предварительно, он летел на самолете вместе с женой."
312,https://www.kommersant.ru/doc/4995373,Культура,Фильм «Белфаст» победил на кинофестивале в Торонто,"Sun, 19 Sep 2021 05:59:00 +0300",Фильм британского режиссера Кеннета Брана «Белфаст» стал лауреатом главной премии Toronto International Film Festival (TIFF). Он получил приз зрительских симпатий. Девять предыдущих победителей премии были номинированы на премию «Оскар».TIFF проходил 9–18 сентября. В Торонто состоялась премьера фильма «Белфаст». В широкий прокат он выйдет 12 ноября. Ближайшими конкурентами «Белфаста» стали  фильмы «Власть пса» и «Скарборо».Кинофестиваль TIFF — один из крупнейших в мире. Он проводится с 1976 года. В прошлом году главную награду получил фильм «Земля кочевников».,"Фильм британского режиссера Кеннета Брана «Белфаст» стал лауреатом главной премии Toronto International Film Festival (TIFF). Он получил приз зрительских симпатий. Девять предыдущих победителей премии были номинированы на премию «Оскар».
TIFF проходил 9–18 сентября. В Торонто состоялась премьера фильма «Белфаст». В широкий прокат он выйдет 12 ноября. Ближайшими конкурентами «Белфаста» стали  фильмы «Власть пса» и «Скарборо».
Кинофестиваль TIFF — один из крупнейших в мире. Он проводится с 1976 года. В прошлом году главную награду получил фильм «Земля кочевников»."
313,https://www.kommersant.ru/doc/4995372,Мир,В Вашингтоне на акции в поддержку обвиняемых в штурме Капитолия задержали четырех человек,"Sun, 19 Sep 2021 05:39:00 +0300","Полиция задержала в Вашингтоне четырех участников акции в поддержку арестованных по обвинению в штурме Капитолия в январе. Как передает AP, митинг был немногочисленным и прошел спокойно. Одного человека задержали, потому что у него был нож, у другого участника акции нашли пистолет. Остальные двое задержанных находились в розыске в Техасе. Полиция стягивала к месту митинга дополнительные силы в связи с информацией о возможных беспорядках и провокациях.Больше 60 человек находятся в заключении в связи со штурмом Капитолия. Они ожидают суда или слушаний по вынесению приговоров. Всего обвинения предъявлены более 600 участникам.Как Вашингтон готовился к акции — в материале “Ъ” «Штурмовавших Капитолий защитят на улицах».","Полиция задержала в Вашингтоне четырех участников акции в поддержку арестованных по обвинению в штурме Капитолия в январе. Как передает AP, митинг был немногочисленным и прошел спокойно. 
Одного человека задержали, потому что у него был нож, у другого участника акции нашли пистолет. Остальные двое задержанных находились в розыске в Техасе. Полиция стягивала к месту митинга дополнительные силы в связи с информацией о возможных беспорядках и провокациях.
Больше 60 человек находятся в заключении в связи со штурмом Капитолия. Они ожидают суда или слушаний по вынесению приговоров. Всего обвинения предъявлены более 600 участникам.
Как Вашингтон готовился к акции — в материале “Ъ” «Штурмовавших Капитолий защитят на улицах»."
314,https://www.kommersant.ru/doc/4995371,Мир,Мэр крупнейшего города ЮАР погиб в ДТП,"Sun, 19 Sep 2021 04:52:00 +0300","Мэр Йоханнесбурга Джолиди Матонго погиб в автокатастрофе. Он был избран главой крупнейшего по населению мегаполиса ЮАР 10 августа. Прошлый мэр Джефф Махубо умер из-за коронавируса.Власти провинции Гаутенг (Йоханнесбург — столица провинции) выразили соболезнования в связи с гибелью мэра. Причина смерти в сообщении не приводятся. News24 и другие местные СМИ сообщают, что мэр погиб в ДТП. Накануне господин Матонго сопровождал президента ЮАР Сирила Рамафосу в пригороде Йоханнесбурга в рамках избирательной кампании по муниципальным выборам.","Мэр Йоханнесбурга Джолиди Матонго погиб в автокатастрофе. Он был избран главой крупнейшего по населению мегаполиса ЮАР 10 августа. Прошлый мэр Джефф Махубо умер из-за коронавируса.
Власти провинции Гаутенг (Йоханнесбург — столица провинции) выразили соболезнования в связи с гибелью мэра. Причина смерти в сообщении не приводятся. 
News24 и другие местные СМИ сообщают, что мэр погиб в ДТП. Накануне господин Матонго сопровождал президента ЮАР Сирила Рамафосу в пригороде Йоханнесбурга в рамках избирательной кампании по муниципальным выборам."
315,https://www.kommersant.ru/doc/4995370,Мир,"Франция считает, что соглашение AUKUS повлияет на новую стратегическую концепцию НАТО","Sun, 19 Sep 2021 04:16:00 +0300","Создание оборонного альянса США, Великобритании и НАТО будет учитываться при разработке новой стратегической концепции НАТО, сообщил глава МИД Франции Жан-Ив Ле Дриан. Он отметил, что НАТО начало обсуждение новой концепции по инициативе Эмманюэля Макрона.«Работа над новой стратегической концепцией будет проведена во время будущего саммита НАТО в Мадриде . Очевидно, что то, что произошло, повлияет на определение этой стратегии»,— сказал глава МИД Франции France 2 (цитата по ТАСС). Альянс AUKUS появился 15 сентября. Его ключевая задача — оснащение Австралии атомными подлодками без ядерного оружия. Из-за соглашения Австралия разорвала контракт с Францией на подлодки стоимостью $66 млрд. Франция отозвала для консультаций своих послов из Вашингтона и Канберры. Париж не стал отзывать посла из Лондона. Франция считает, что Великобритания ведет «политику постоянного оппортунизма».    О ситуации — в публикации “Ъ” «AUKUS belli».","Создание оборонного альянса США, Великобритании и НАТО будет учитываться при разработке новой стратегической концепции НАТО, сообщил глава МИД Франции Жан-Ив Ле Дриан. Он отметил, что НАТО начало обсуждение новой концепции по инициативе Эмманюэля Макрона.
«Работа над новой стратегической концепцией будет проведена во время будущего саммита НАТО в Мадриде <...>. Очевидно, что то, что произошло, повлияет на определение этой стратегии»,— сказал глава МИД Франции France 2 (цитата по ТАСС). 
Альянс AUKUS появился 15 сентября. Его ключевая задача — оснащение Австралии атомными подлодками без ядерного оружия. Из-за соглашения Австралия разорвала контракт с Францией на подлодки стоимостью $66 млрд. Франция отозвала для консультаций своих послов из Вашингтона и Канберры. Париж не стал отзывать посла из Лондона. Франция считает, что Великобритания ведет «политику постоянного оппортунизма».    
О ситуации — в публикации “Ъ” «AUKUS belli»."
316,https://www.kommersant.ru/doc/4995369,Мир,The Sunday Telegraph: соглашение AUKUS обсуждалось на G7 без ведома Макрона,"Sun, 19 Sep 2021 03:58:00 +0300","Детали партнерства США, Великобритании и Австралии обсуждались на встрече на высшем уровне G7 в английском Корнуолле в июне, сообщила The Sunday Telegraph. Не уточняется, представители каких стран обсуждали соглашение AUKUS. По информации газеты, президенту Франции Эмманюэлю Макрону не было известно об этих переговорах. В подготовке соглашения помогал глава МИД Великобритании Доминик Рааб. The Sunday Telegraph утверждает, что он делал это, несмотря на предупреждения о возможности ухудшения отношений с Францией и Китаем. После переговоров все документы о партнерстве получили гриф «совершенно секретно».Альянс AUKUS появился 15 сентября. Его ключевая задача — оснащение Австралии атомными подлодками без ядерного оружия. Из-за соглашения Австралия разорвала контракт с Францией на подлодки стоимостью $66 млрд.Из-за создания AUKUS Франция отозвала для консультаций своих послов из Вашингтона и Канберры. Париж не стал отзывать посла из Лондона, потому что считает, что Великобритания ведет «политику постоянного…","Детали партнерства США, Великобритании и Австралии обсуждались на встрече на высшем уровне G7 в английском Корнуолле в июне, сообщила The Sunday Telegraph. Не уточняется, представители каких стран обсуждали соглашение AUKUS. По информации газеты, президенту Франции Эмманюэлю Макрону не было известно об этих переговорах. 
В подготовке соглашения помогал глава МИД Великобритании Доминик Рааб. The Sunday Telegraph утверждает, что он делал это, несмотря на предупреждения о возможности ухудшения отношений с Францией и Китаем. После переговоров все документы о партнерстве получили гриф «совершенно секретно».
Альянс AUKUS появился 15 сентября. Его ключевая задача — оснащение Австралии атомными подлодками без ядерного оружия. Из-за соглашения Австралия разорвала контракт с Францией на подлодки стоимостью $66 млрд.
Из-за создания AUKUS Франция отозвала для консультаций своих послов из Вашингтона и Канберры. Париж не стал отзывать посла из Лондона, потому что считает, что Великобритания ведет «политику постоянного оппортунизма».    
Подробнее о ситуации — в публикации “Ъ” «AUKUS belli»."
317,https://www.kommersant.ru/doc/4995368,Бизнес,Россия и Франция создадут рабочую группу по спору о шампанском,"Sun, 19 Sep 2021 03:24:00 +0300","Министр сельского хозяйства Франции Жюльен Денорманди обсудил российский закон о шампанском с замглавы Минсельхоза РФ Сергеем Левиным. Они договорились работать над решением спора. Стороны планируют провести переговоры и создать рабочую группу, передает Reuters.«Мы достигли договоренности о методе работы, чтобы прояснить новый российский винный закон и найти решение ситуации, с которой сталкивается наше шампанское»,— написал господин Денорманди в Twitter. Президент Владимир Путин подписал закон о шампанском в июле. Документ разрешает называть шампанским только российское вино. Зарубежная продукция должна маркироваться как игристое вино. Таким образом, вино из провинции Шампань в России нельзя маркировать как шампанское. Французские производители на время приостанавливали экспорт своей продукции из-за закона.О возобновлении поставок — в материале “Ъ FM” «Шампань пошла на мировую».","Министр сельского хозяйства Франции Жюльен Денорманди обсудил российский закон о шампанском с замглавы Минсельхоза РФ Сергеем Левиным. Они договорились работать над решением спора. Стороны планируют провести переговоры и создать рабочую группу, передает Reuters.
«Мы достигли договоренности о методе работы, чтобы прояснить новый российский винный закон и найти решение ситуации, с которой сталкивается наше шампанское»,— написал господин Денорманди в Twitter. 
??Entretien bilateral avec M. Levine, vice-ministre russe, lors du #G20 agricoleNous avons abouti a un accord sur une methode de travail pour clarifier la nouvelle loi viticole russe, et trouver une solution a la situation actuelle que subit notre champagne. pic.twitter.com/Q1uGewaNTR
Президент Владимир Путин подписал закон о шампанском в июле. Документ разрешает называть шампанским только российское вино. Зарубежная продукция должна маркироваться как игристое вино. Таким образом, вино из провинции Шампань в России нельзя маркировать как шампанское. Французские производители на время приостанавливали экспорт своей продукции из-за закона.
О возобновлении поставок — в материале “Ъ FM” «Шампань пошла на мировую»."
